stamp_sec,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
1732437243.807038307,3.8550186157226562,-0.9451593160629272,30.39405632019043,-0.0,0.0,0.4889931435697938,-0.8722876277591761,0.37700000405311584,0.0,0.0,0.0,0.0,0.4050000011920929
1732437243.857073307,3.8654062747955322,-0.9621427655220032,30.406911849975586,-0.0,0.0,0.48337622076369136,-0.8754127193502566,0.39800000190734863,0.0,0.0,0.0,0.0,0.25699999928474426
1732437243.907044411,3.874058723449707,-0.9758892059326172,30.41180992126465,-0.0,0.0,0.4812308563631241,-0.8765938984980526,0.32499998807907104,0.0,0.0,0.0,0.0,0.09799999743700027
1732437243.957087994,3.884157657623291,-0.991760790348053,30.422767639160156,-0.0,0.0,0.4764209233160719,-0.8792173245714973,0.37599998712539673,0.0,0.0,0.0,0.0,0.21899999678134918
1732437244.007085323,3.894444465637207,-1.0075428485870361,30.434659957885742,-0.0,0.0,0.47118456545946114,-0.8820346394970998,0.37700000405311584,0.0,0.0,0.0,0.0,0.23800000548362732
1732437244.057060957,3.9039828777313232,-1.0218032598495483,30.44676399230957,-0.0,0.0,0.4658378802343977,-0.8848700861362209,0.34299999475479126,0.0,0.0,0.0,0.0,0.24199999868869781
1732437244.107059717,3.9131808280944824,-1.035200834274292,30.457365036010742,-0.0,0.0,0.46114108500430395,-0.8873268280183201,0.32499998807907104,0.0,0.0,0.0,0.0,0.21199999749660492
1732437244.157048225,3.9226012229919434,-1.0486154556274414,30.467559814453125,-0.0,0.0,0.4566120633944877,-0.8896659055862647,0.328000009059906,0.0,0.0,0.0,0.0,0.20399999618530273
1732437244.207080126,3.9318203926086426,-1.0614629983901978,30.47926902770996,-0.0,0.0,0.4513956237513254,-0.8923239270904664,0.3160000145435333,0.0,0.0,0.0,0.0,0.23399999737739563
1732437244.257083178,3.9410297870635986,-1.0739848613739014,30.488515853881836,-0.0,0.0,0.44726523183171957,-0.89440137097084,0.3109999895095825,0.0,0.0,0.0,0.0,0.1850000023841858
1732437244.307030439,3.9500832557678223,-1.0860590934753418,30.498510360717773,-0.0,0.0,0.4427901154630386,-0.8966252916621463,0.3019999861717224,0.0,0.0,0.0,0.0,0.20000000298023224
1732437244.357115030,3.9591825008392334,-1.0979448556900024,30.50606918334961,-0.0,0.0,0.4393982453648137,-0.8982923699833607,0.29899999499320984,0.0,0.0,0.0,0.0,0.1509999930858612
